RawText,Polarity,ReviewScore
혼자있었으면 발견못 했을겁니다 세벌중 두벌은 미세하게 1센치 미만으로  엉덩이 선이 돌아가있어서 입을만한데 젤 진한색은 3센치 쯤 중앙 에서 돌아가있길래 앞에서 보니 단추랑 뒷끝중앙선이 안 맞네요. 아무리 대량이라지만 검사는 하고 보내야는거 아닙니까?말해줘서 발견했지 큰일날뻔 사진첨부 할랬는데 이미지 편집이 지원되지 않는다고 올릴수가없네요.편집한것도 없는데,부정,60
가격대비 별로 안시원하게 만들어진 옷이네요 남편이 여름에 더워서 못 입을것 같다고 하네요,부정,80
시윈하고 신축성 있어서 여름에도 입고 다니기 편해서 좋네요.,긍정,100
여름청바지라 얇아서좋대구요.사이즈도 잘맞는다네요.근데 밝은색상이 제가볼땐 영~~어색ㅋㅋㅋ,무반응,100
여름용이라서 얇고 시원할 줄 알았는데. 늦봄초여름 초가을용. 근데 왜 선택했냐면 b사것만 입으면  디자인이 지루해서 어쩔 수 없이 선택  그래도 레이온처리해서 매끈한는 것은 좋다.  조금 더 얇으면 좋겠다.   ,무반응,40
남동생이 방송을 계속 보면서  입고 싶어 하길래  주문했어요 ~  디자인도 마음에 들고  시원하고 가격도 적당해서 완전 좋아하네요 ~^^,긍정,100
아들 주려고 구입했어요 썸머진이지만 한여름에 입기에는 더워요 허리도 편하고 전체가 스판 소재라 입으믄 편해요 좀 있다 서늘해지믄 입을리고 세탁해놨어요^^*,무반응,100
"쿨진3종중 1종만 만족스럽네요 재질도 얇고 신축성도 좋으나  나머지 2종은 살짝 두꺼운편이라 봄,가을까지 입을수도..",무반응,60
만족합니당 받아보니까 호ㅓㄱ실히 두께도 얇고  부피도 작고 여름 시원하게 날듯 합니당 ,긍정,100
저렴하게 구입했네요 하나는 디자인이 상세표기와 같은데 두개는  밑단이 좀 펑퍼짐 하긴 하는데 핏이 그런대로 괜찮네요 마니파세요,긍정,100
아들 사주려고 주문했어요~신축성이 좋아 넘 좋아하네요~38사이즈가 너무 커서 36으로 교환했어요~핏이 예뻐서 더 좋아하는같아요~강력 추천합니다^^,무반응,100
신축성 좋고 시원해요 해질까걱정했는데 보기보다 튼튼하네요,긍정,100
속는셈 치고 삿는데~~가격대비 상품이 넘넘 좋네요 완전시원하믄서도 핏감도 넘 좋아요 강추강추 입니당,긍정,100
구성도 좋구 바지 핏도 이뿌고 색감도 시원시원하니 여름에 입기 딱좋네요..약간 찢어진 청바지 안입는다고 하더니 이건 잘 입고 다님니다....,긍정,80
시원하고 가벼운 청바지 좋아요. 색상도 여름에 입기 너무 좋구요.  디자인도 좋아요.    ,긍정,100
청바지는 화면과같이 디자인이 예쁩니다. 신랑이 엉덩이가없어서 항상 뒷부분이 안예뻤는데 이바지는 허리부분밴딩과 엉덩이쪽도 핏이 예쁘게 떨어지네요 색상도 디자인도 스판성도 좋습니다. 그치만 아이스블루가 사이즈 너무커요 허리둘레도 다른것도 같은데 바지가 반뼘정도 큰거보니 착오겠죠? 부분교환 부탁했는데 업체확인후연락준다네요 불편하네요.. 그래서 별두개 뺍니다 ,무반응,60
딱 맞고 디자인도 넘 이뻐요 남편껀데 내가 입고 싶네요 키도 더커보이고 완전 스타일이 살았어요,긍정,100
"다크블루 색상이 다른두 색상보다  좀  작아요. 그리고 아이스 블루랑  블루는 색이 비슷합니다. 31사이즈가  있었으면  잘 맞을거 같은데  32는 좀 크네요. 그래도 착한 가격, 디자인 만족합니다. ",무반응,80
남편사줬는데~ 사이즈 잘맞네요. 근데 방송이랑 다르게 색상이 비슷한게 2개왔네요?,무반응,100
냄새가나지만..시원 야들야들 가볍네요,긍정,100
홈쇼핑옷 받으면실망하는데도 혹해서 주문하고받았는데 핏이 이쁘네요  기장은길어서수선했어요,무반응,80
여름용 청바지를 구매했는데 입으면 진짜 편하고  시원하네요~무엇보다 허리에 히딩밴드 처리되어 있어 착용시 쪼이지 않고~핏도 좋아 그냥 바로 입어도 되고 가격대비 가성비 짱이네요~잘산거 깉아 기분도 좋고ㅎㅎ....,긍정,100
청바지같지않은 신축성에 감탄합니다 아쉬운건 3종안에 더진한 색이없어서 아쉽네요,무반응,80
OOO랑 이제품 두가지 주문했는데 OOO 반품했어요 이제품 가볍고 스판이 빵빵해서 입으니 넘 편합니다. 집사람도 사달라네요 ~^^,긍정,100
허리부분에 안보이게 밴드처리가 되있어서 편하고 전체적으로 입었을때 편하네요,긍정,100
부드러운 느낌좋은 그대로 입을수있을꺼같네요 밝은 청이 조금부담스럽지만 젊어보여 나름 만족합니다,긍정,100
신랑바지 주문한건데 청바지 시원하고 핏이 예쁘긴한대 무릎이 엄청 나오네요 ㅠㅠ,무반응,60
C2 남성 아쿠아 쿨진 가볍고 불편함이 없이 편해요.,긍정,100
남편이 입어보고 불편하고 여름에 입기 덥겠다고 얘기하네요,부정,100
신축성없고덥고핏도안좋으네요.신랑이별로래요,부정,100
가볍고 신축성이 좋아서 여름내내 이것만 입을꺼 같네요~^^,긍정,100
바지가 3벌 중에 한벌이 턱없이 작은데 교환 어찌하나요?? 사이즈는 38이라 붙어있는데 28인 듯,부정,20
연청은 바지통이좀 큰것같아요. 다른5개랑 통넓이가 좀틀리네요. 소재는 얇은편이고 허리밴딩이 참 편합니다. ,무반응,80
방송보다가 홀리듯 주문하여 남자친구 사줬는데 핏이 이쁘고 편하다고 좋아하네요 (종아리가 굵은편인데도 잘맞아요) 여름에도 잘 입을것같아요,긍정,100
큰아들작은아들사줬는데너무크네요~칼라가어두워서서대딩고딩들은안좋아하더라구요~더구나입고벗을때 불편해요,부정,100
여름에 입기는 제품중에 한개만 가능할것 같음 두개는 여름에입기는 좀 그래요,무반응,80
C2 남성 아쿠아 쿨 진 3종 좋아요.... 편하고 핏도 좋고 다자인도 좋아요... ,긍정,100
소재가 얇고  스판감 짱예요~~!!^^근데  바지 하나는 사이즈가 좀 작게 나와서  수선 했네요~ㅜ,무반응,100
핏도 좋고 착용감도 좋고  사이즈도  마음에 듭니다 가격대비  대만족 입니다,긍정,100
운동화만 신던 신랑한테 사줬더니 너무 편하고 고급스럽다고 좋와하네요 강력 추천합니다,긍정,100
남편 사줬어요 신발이 가볍지도 무겁지도 않고 실물이 더 예쁘네요 260 신는데 크게 나왔다는 상품평이 있어서 255 주문했는데 잘 맞는다고 합니다,긍정,100
신속한 배송 가성비대비 최고  일반 사이즈보다 조금 크다는 느낌 무게감도 조금 있어요..,무반응,100
가성비 대비는 괜찮음. 크기가 좀 크게 나와서 한두치수 작게 신어야 함. 키높이 첨 신어보는데 4.5센티도 살짝 불편한데 하이힐 신는 여자분들 힘들겠다 생각~~,무반응,70
사이즈는  한치수  작게 주문해도  될것같네요.~빠른교환과  배송 감사합니다.~ 상품  좋아요 착화감 편하게  신을수 있을것같네요 .~ 배송기사님  친절하시고  비오는데 고생하셨습니다  감사합니다.~^^,무반응,100
정사이즈보다 크네요 두꺼운 양말 신어도 발이 빠지네요 다른 분들은 정사이즈보다 한치수 작게 구매하시길... 교환하기 번거러워서 그냥 신겠습니다,부정,60
걸을 때마다 신이 벗겨질듯 해서 걷기 불편하고 오래 걷기도 힘드네요. (착화 시 상태는 발에 딱 맞아요) 같은 형태의 다른 브랜드(색상) 신발은 안 그런데 말이죠,무반응,40
상품은 좋은데 사이즈가 정사이즈가 아닙니다. 너무커서 뒤가 들썩거립니다.  평소사이즈보다 한사이즈 작게 주문하세요,부정,70
"컬러가 고급지고, 발이 편해요. 여자인데 남자꺼 제일 작은 거 신으려고 샀어요^^ 앞코도 정말 이뻐요~",긍정,100
"가성비 ~이주굿이네요~가죽도 아주 최상급이여요 아따~참말로조와부요, 더이상~먼 말이할것이없고만요~~~^!^,",긍정,100
"아들에게 선물했는데 너무 마음에 들어했어요 키높이 이고 쿠션도 좋고 브라운 색상, 가죽 질감이 아주 좋답니다 댓글보고 한사이즈 작게 신청하니 맞춤형처럼 딱 맞다고 하네요 그런데 가죽냄새가 좀 많이 나서  바로 신지는 못했다고 아쉬워했어요",긍정,100
남편 발사이즈가 260인데 정 사이즈는 끼는 느낌이고 265는 남아돌아서 신발사기가 애매했는데  265를구입해서 크면 어쩌나했어요 그런데 넘 편하고 사이즈가 약간 여유있는것이 그날로 신고나가더라구요 항상 구두방에서 늘리는 수선을 해야했었는데...,긍정,100
부드럽고 편안한  OOO 신발을 저렴한 가격으로 구입해서 아주좋아요. 남편이 좋아해요.,긍정,100
신랑이 발볼도 넓고 발등도 높은  편이라 신발구입은 좀 까다로워서  힘든데 이번 신발은 사이즈도 잘맞고 너무 편하다고 해서 바로 다른색으로 하나 더 구입했어요,긍정,100
남편 말로는 신발이 저렴하면서 너무편하고 좋다고 해서 기분이 좋더라구요,긍정,100
너무 편해서 한켤레 더구매 했어요~~ 정사이즈보다 5mm적게 주문해야해요 많이 파시고 대박나세요^^,무반응,100
사이즈는 크게 나온편이고 신발은 편안하네요 두꺼운양말 신고도 넉넉해요 아들이 편하게 신는다고 그냥 신는다네요,무반응,100
사이즈도 잘 맞고 투박하지 않고 이쁘네요 신랑이 맘에 들어 해서 다행이네요,긍정,100
색상은  이쁘네요. 아직 신고 다니지 않아 편안함은  신어보고 판단해야 할것 같습니다. 좀 무거워서 아쉽네요 ,무반응,70
딱딱하고 투박하고 그런데 밑창은 약간 폭신한,부정,60
약간 크게 나왔다는 상품평이 있길래 한 치수  작게 주문 했더니 딱 좋으네요 남편도 편하다고 맘에 들어 합니다,긍정,80
사이즈가 한치수 크게나왔네요 큰거는 자꾸 신발이 벗겨질라해서 못신겠어요 신은거라 환불이 안되니 다른분 드려야겠네요,부정,50
역시 방송에서 가볍단말안한다했더니 겁나무거움 발이 빨리 피곤해져서 오래 걷는건 힘들어요. 안신을듯 아래상품평들 이해가 안되는데...? 가볍다니 말도 안됨,부정,20
저렴한 가격에 좋은제품 구입했네요 디자인 깔끔하고 편하다고해요,긍정,100
남편이사이즈 딱 맞고 편하다고 하네요.  가격도 저렴하고 잘 산것 같아요.,긍정,100
발이 편하다고 마음에 들어하고 가격대비 디자인도 고급스럽네요  추천드려요,긍정,100
남편이  맘에 들어해요.. 근데..남편 발등이 높은지 좀 쪼인다하네요.. 신다보면 늘어나 괜찮아지겠죠머~ 여자신발보다 더 예쁘네요~ㅎ,무반응,100
신발 이뻐요 다만 커서 교환하네요 한사이즈 작게 주문해야겠어요 270발볼이 커서 280신는데 이건 한자이즈 작게 주무하네요~^^?,부정,100
가격대비 품질이 좋구요. 사이즈는 한치수 큰거 같아요. 착화감도 그리 편하지는 않지만.. 대체적으로 만족해요,무반응,100
가죽이 생각보다는 조금 딱딱한 느낌이지만 가격대비 만족합니다,무반응,80
바닥이 푹신한  사이즈가 편안하게 맞는 신발이라 좋네요. 한달전에도 끈 있는것으로 사서 신고서 좋아서 이번엔 끈 없는것으로 구매했어요,긍정,100
디자인은 그냥저냥 무난합니다 품질은 우수를 드려야겠어요 이가격에 이정도 품질이면 거져가지는거지요 소가죽에 박음질도 좋고 뒷꿈치처리도 잘되어있네요 무족건  기존사이즈에서 작게 주문하세요 저는 기존 165신는데 160주문하니 딱 맞네요 ㅋㅋ,무반응,100
"키높이가 되는 캐주얼 구두 이지만, 나름 정장에도 어울리는 것 같습니다. 너무 좋아요. 나름 셀프 생일 선물로 마련. 우연히 티비 채널 돌리다가 득템. 감사합니다 ~",긍정,100
편하고 맘에 듭니다. 평소 270~275정도 신는데 블랙 270주문하니 딱 맞네요 착화감이 좋아서 브라운도 하나더 주문하려 합니다.,긍정,100
디자인 심플하고  발 볼이 넓고 두꺼운 편인데 사이즈가 잘맞아서  73세 남편도 만족합니다.  다른 색 으로 하나 더 주문했어요 감사합니다.,긍정,100
신랑이 맨날 운동화만 신고 다녀서 OOO신발이 눈에 띄어서 사 주었더니 맘에 들어하네요 발도 편하구 배송도 빠르고 소가죽이어서 더욱더 맘에 듭니다~~*^^*,긍정,100
좋아요.  편하고  색상이 조금 어둡긴하지만 잘 신을께요 저렴한 가격에 감사해요 디자인도 괜찮아요,긍정,100
남편 선물로 샀는데 색깔 디자인 모두 만족스러워요~ 저렴한 가격에 이런 품질의 상품이라니 적극 추천합니다. 잘 신을게요,긍정,100
남편에게 선물했는데 신기편하고 좋다고하네요 봄에 신고다니면 좋을꺼같다네요 소가죽이라 그런지 소재감이 부드럽고 좋아요,긍정,100
인생 신발입니다 정말 편합니다 정사이즈입니다 발볼이 크게 나와 너무 편해요 소재도 가죽이라 부드러워서 정말 좋아요,긍정,100
받자마자 신어 봤어요 디자인도 마음에들고 편하게 신을수 있고 키높이 효과까지... 말이 필요없네요...품질도 굿이에요 맘에 들어요,긍정,90
그런대로 합격 가죽이 조금 뻣뻣한 감은 있지만 신으면 안정감이 있음 한계절 신고 버리기엔 딱임 가격저렴,무반응,100
TV 보고 편해보여 바로 구입했어요.. 2/27일 주문 해서3/3일에 받았네요..배송업체 사정으로 시간이 걸렸지만 기다린 보람 있어요..더 신어봐야 알겠지만 쿠션이 있어서 편하다 하네요..색상도 이뻐요 브라운 도 구매 의사 있어요,긍정,100
